mccrapa01,Paul McCracken,1973-1977,0,,,
mcphepa01,Paul McPherson,2001,0,,,
millspa01,Paul Millsap,2007-2018,1,,,
mokespa01,Paul Mokeski,1980-1991,0,,,
napolpa01,Paul Napolitano,1949,0,,,
neumapa01,Paul Neumann,1962-1967,0,,,
noelpa01,Paul Noel,1948-1952,0,,,
nolenpa01,Paul Nolen,1954,0,,,
piercpa01,Paul Pierce,1999-2017,0,,,
presspa01,Paul Pressey,1983-1993,0,,,
ruffnpa01,Paul Ruffner,1971-1976,0,,,
scranpa01,Paul Scranton,1968,0,,,
seymopa01,Paul Seymour,1948-1960,0,,,
shirlpa01,Paul Shirley,2003-2005,0,,,
silaspa01,Paul Silas,1965-1980,0,,,
stovapa01,Paul Stovall,1973-1974,0,,,
thomppa01,Paul Thompson,1984-1986,0,,,
walthpa01,Paul Walther,1950-1955,0,,,
westppa01,Paul Westphal,1973-1984,0,,,
zipsepa01,Paul Zipser,2017-2018,1,,,
prestpa01,Paulao Prestes,-,0,,,
podkopa01,Pavel Podkolzin,2005-2006,0,,,
washipe01,Pearl Washington,1987-1989,0,,,
stojape01,Peja Stojakovic,1999-2011,0,,,
earlype01,Penny Early,1969,0,,,
saulpe01,Pep Saul,1950-1955,0,,,
sanchpe01,Pepe Sanchez,2001-2003,0,,,
anticpe01,Pero Antic,2014-2015,0,,,
ellispe02,Perry Ellis,-,0,,,
jonespe01,Perry Jones,2013-2015,1,,,
mosspe01,Perry Moss,1986-1987,0,,,
warbipe01,Perry Warbington,1975,0,,,
youngpe01,Perry Young,1987,0,,,
ellispe01,Pervis Ellison,1990-2001,0,,,
brennpe01,Pete Brennan,1959,0,,,
chilcpe01,Pete Chilcutt,1992-2000,0,,,
crosspe01,Pete Cross,1971-1973,0,,,
darcepe01,Pete Darcey,1953,0,,,
lalicpe01,Pete Lalich,1947,0,,,
maravpe01,Pete Maravich,1971-1980,0,,,
myerspe01,Pete Myers,1987-1998,0,,,
smithpe01,Pete Smith,1973,0,,,
verhope01,Pete Verhoeven,1982-1987,0,,,
willipe01,Pete Williams,1986-1987,0,,,
alumape01,Peter Aluma,1999,0,,,
ramospe01,Peter John Ramos,2005,0,,,
jokpe01,Peter Jok,-,0,,,
thibepe01,Peter Thibeaux,1985-1986,0,,,
rosenpe01,Petey Rosenberg,1947,0,,,
cornepe01,Petr Cornelie,-,0,,,
koponpe01,Petteri Koponen,-,0,,,
gudmupe01,Petur Gudmundsson,1982-1989,0,,,
sivape01,Peyton Siva,2014,0,,,
bondph01,Phil Bond,1978,0,,,
cheniph01,Phil Chenier,1972-1981,0,,,
farbmph01,Phil Farbman,1949,0,,,
fordph01,Phil Ford,1979-1985,0,,,
hankiph01,Phil Hankinson,1974-1975,0,,,
hicksph01,Phil Hicks,1977-1979,0,,,
hubbaph01,Phil Hubbard,1980-1989,0,,,
jacksph01,Phil Jackson,1968-1980,0,,,
jordoph01,Phil Jordon,1957-1963,0,,,
lumpkph01,Phil Lumpkin,1975-1976,0,,,
martiph01,Phil Martin,1955,0,,,
pressph01,Phil Pressey,2014-2016,1,,,
rolliph01,Phil Rollins,1959-1961,0,,,
selleph01,Phil Sellers,1977,0,,,
smithph01,Phil Smith,1975-1983,0,,,
walkeph01,Phil Walker,1978,0,,,
zevenph01,Phil Zevenbergen,1988,0,,,
wagneph01,Phillip Wagner,1969,0,,,
kennepi01,Pickles Kennedy,1961,0,,,
jackspi01,Pierre Jackson,2017,1,,,
russepi01,Pierre Russell,1972-1973,0,,,
doziepj01,PJ Dozier,2018,1,,,
lottpl01,Plummer Lott,1968-1969,0,,,
richapo01,Pooh Richardson,1990-1999,0,,,
goodwpo01,Pop Goodwin,1947-1948,0,,,
jonespo01,Popeye Jones,1994-2004,0,,,
mensapo01,Pops Mensah-Bonsu,2007-2011,0,,,
meriwpo01,Porter Meriwether,1963,0,,,
drobnpr01,Predrag Drobnjak,2002-2005,0,,,
savovpr01,Predrag Savovic,2003,0,,,
maravpr01,Press Maravich,1947,0,,,
adamspr01,Preston Adams,-,0,,,
brookpr01,Price Brookfield,1949-1950,0,,,
laudepr01,Priest Lauderdale,1997-1998,0,,,
brezepr01,Primoz Brezec,2002-2010,0,,,
shortpu01,Purvis Short,1979-1990,0,,,
richaqu01,Quentin Richardson,2001-2013,0,,,
acyqu01,Quincy Acy,2013-2018,1,,,
doubyqu01,Quincy Douby,2007-2009,0,,,
fordqu01,Quincy Ford,-,0,,,
lewisqu01,Quincy Lewis,2000-2004,0,,,
millequ01,Quincy Miller,2013-2015,0,,,
pondequ01,Quincy Pondexter,2011-2018,1,,,
bucknqu01,Quinn Buckner,1977-1986,0,,,
cookqu01,Quinn Cook,2017-2018,1,,,
dailequ01,Quintin Dailey,1983-1992,0,,,
rossqu01,Quinton Ross,2005-2011,0,,,
woodsqy01,Qyntel Woods,2003-2006,0,,,
lynamrb01,R.B. Lynam,1968,0,,,
hunterj01,R.J. Hunter,2016-2018,1,,,
zagorra01,Rade Zagorac,-,0,,,
curcira01,Radisav Curcic,1993,0,,,
lafrera01,Raef LaFrentz,1999-2008,0,,,
addisra01,Rafael Addison,1987-1997,0,,,
araujra01,Rafael Araujo,2005-2007,0,,,
alstora01,Rafer Alston,2000-2010,0,,,
bellra01,Raja Bell,2001-2012,0,,,
rondora01,Rajon Rondo,2007-2018,1,,,
chrisra01,Rakeem Christmas,2016-2017,1,,,
beardra01,Ralph Beard,1950-1951,0,,,
davisra01,Ralph Davis,1961-1962,0,,,
drollra01,Ralph Drollinger,1981,0,,,
hamilra01,Ralph Hamilton,1949,0,,,
jacksra01,Ralph Jackson,1985,0,,,
johnsra01,Ralph Johnson,1950-1953,0,,,
kaplora01,Ralph Kaplowitz,1947-1948,0,,,
lewisra01,Ralph Lewis,1988-1990,0,,,
obriera01,Ralph O'Brien,1952-1953,0,,,
ogdenra01,Ralph Ogden,1971,0,,,
polsora01,Ralph Polson,1953,0,,,
sampsra01,Ralph Sampson,1984-1992,0,,,
sampsra02,Ralph Sampson,-,0,,,
siewera01,Ralph Siewert,1947,0,,,
simpsra01,Ralph Simpson,1971-1980,0,,,
wellsra01,Ralph Wells,1963,0,,,
gallora01,Ramon Galloway,-,0,,,
rivasra01,Ramon Rivas,1989,0,,,
sessira01,Ramon Sessions,2008-2018,1,,,
jacksra02,Randell Jackson,1999-2000,0,,,
childra01,Randolph Childress,1996-1997,0,,,
keysra01,Randolph Keys,1989-1996,0,,,
mahafra01,Randolph Mahaffey,1968-1971,0,,,
morrira01,Randolph Morris,2007-2010,0,,,
allenra01,Randy Allen,1989-1990,0,,,
breuera01,Randy Breuer,1984-1994,0,,,
brownra02,Randy Brown,1992-2003,0,,,
dentora01,Randy Denton,1972-1977,0,,,
foyera01,Randy Foye,2007-2017,0,,,
holcora01,Randy Holcomb,2006,0,,,
livinra01,Randy Livingston,1997-2007,0,,,
smithra01,Randy Smith,1972-1983,0,,,
stollra01,Randy Stoll,1968,0,,,
whitera01,Randy White,1990-1994,0,,,
wittmra01,Randy Wittman,1984-1992,0,,,
woodsra01,Randy Woods,1993-1996,0,,,
mccanra01,Rashad McCants,2006-2009,0,,,
vaughra01,Rashad Vaughn,2016-2018,1,,,
lewisra02,Rashard Lewis,1999-2014,0,,,
thomara01,Rashawn Thomas,-,0,,,
sulaira01,Rasheed Sulaimon,-,0,,,
wallara01,Rasheed Wallace,1996-2013,0,,,
nestera01,Rasho Nesterovic,1999-2010,0,,,
mahalba01,Rasid Mahalbasic,-,0,,,
cvetkra01,Rastko Cvetkovic,1996,0,,,
butlera01,Rasual Butler,2003-2016,0,,,
vardara01,Ratko Varda,2002,0,,,
lopezra01,Raul Lopez,2004-2005,0,,,
netora01,Raul Neto,2016-2018,1,,,
marshra01,Rawle Marshall,2006-2007,0,,,
allenra02,Ray Allen,1997-2014,0,,,
blumera01,Ray Blume,1982,0,,,
corlera01,Ray Corley,1950-1953,0,,,
ellefra01,Ray Ellefson,1949-1951,0,,,
eppsra01,Ray Epps,1979,0,,,
felixra01,Ray Felix,1954-1962,0,,,
kukara01,Ray Kuka,1948-1949,0,,,
lumppra01,Ray Lumpp,1949-1953,0,,,
mccalra01,Ray McCallum,2014-2016,0,,,
owesra01,Ray Owes,1997,0,,,
radzira01,Ray Radziszewski,1958,0,,,
ragelra01,Ray Ragelis,1952,0,,,
ramsera01,Ray Ramsey,1949,0,,,
scottra01,Ray Scott,1962-1972,0,,,
spaldra01,Ray Spalding,-,0,,,
tolbera01,Ray Tolbert,1982-1989,0,,,
wertira01,Ray Wertis,1947-1948,0,,,
willira01,Ray Williams,1978-1987,0,,,
brownra01,Raymond Brown,1990,0,,,
feltora01,Raymond Felton,2006-2018,1,,,
townsra01,Raymond Townsend,1979-1982,0,,,
davisre01,Red Davis,1956,0,,,
dehnere01,Red Dehnert,1947,0,,,
holzmre01,Red Holzman,1949-1954,0,,,
kerrre01,Red Kerr,1955-1966,0,,,
mihalre01,Red Mihalik,1947,0,,,
morrire01,Red Morrison,1955-1958,0,,,
owensre01,Red Owens,1950-1952,0,,,
robbire01,Red Robbins,1968-1975,0,,,
rochare01,Red Rocha,1948-1957,0,,,
stroure01,Red Stroud,1968,0,,,
wallare01,Red Wallace,1947,0,,,
gainere01,Reece Gaines,2004-2006,0,,,
bullore01,Reggie Bullock,2014-2018,1,,,
cartere01,Reggie Carter,1981-1982,0,,,
evansre01,Reggie Evans,2003-2015,0,,,
gearyre01,Reggie Geary,1997-1998,0,,,
hansore01,Reggie Hanson,1998,0,,,
hardire01,Reggie Harding,1964-1968,0,,,
hearnre01,Reggie Hearn,2018,1,,,
jacksre01,Reggie Jackson,2012-2018,1,,,
johnsre01,Reggie Johnson,1981-1984,0,,,
jordare01,Reggie Jordan,1994-2000,0,,,
kingre01,Reggie King,1980-1985,0,,,
lacefre01,Reggie Lacefield,1969,0,,,
lewisre01,Reggie Lewis,1988-1993,0,,,
millere01,Reggie Miller,1988-2005,0,,,
royalre01,Reggie Royals,1975,0,,,
slatere01,Reggie Slater,1995-2003,0,,,
smithre01,Reggie Smith,1993-1994,0,,,
theusre01,Reggie Theus,1979-1991,0,,,
willire01,Reggie Williams,1988-1997,0,,,
willire02,Reggie Williams,2010-2017,0,,,
yusufre01,Remi Yusuf,-,0,,,
seibure01,Renaldas Seibutis,-,0,,,
balkmre01,Renaldo Balkman,2007-2012,0,,,
majorre01,Renaldo Major,2007,0,,,
woolrre01,Renaldo Woolridge,-,0,,,
chapmre01,Rex Chapman,1989-2000,0,,,
morgare01,Rex Morgan,1971-1972,0,,,
waltere01,Rex Walters,1994-2000,0,,,
dumasri01,Rich Dumas,1969,0,,,
eichhdi01,Rich Eichhorst,1962,0,,,
johnsri01,Rich Johnson,1969-1971,0,,,
jonesri01,Rich Jones,1970-1977,0,,,
kelleri01,Rich Kelley,1976-1986,0,,,
kingri01,Rich King,1992-1995,0,,,
laureri01,Rich Laurel,1978,0,,,
manniri01,Rich Manning,1996-1997,0,,,
niemari01,Rich Niemann,1969-1972,0,,,
peekri01,Rich Peek,1968,0,,,
rinalri01,Rich Rinaldi,1972-1974,0,,,
yonakri01,Rich Yonakor,1982,0,,,
anderri01,Richard Anderson,1983-1990,0,,,
clarkri01,Richard Clark,1968-1969,0,,,
cofferi01,Richard Coffey,1991,0,,,
dumasri02,Richard Dumas,1993-1996,0,,,
fisheri01,Richard Fisher,1972,0,,,
hamilri01,Richard Hamilton,2000-2013,0,,,
howelri01,Richard Howell,-,0,,,
jefferi01,Richard Jefferson,2002-2018,1,,,
mooreri01,Richard Moore,1968,0,,,
mortori01,Richard Morton,1989,0,,,
parksri01,Richard Parks,1968,0,,,
petruri01,Richard Petruska,1994,0,,,
rellfri01,Richard Rellford,1988,0,,,
solomri01,Richard Solomon,-,0,,,
washiri01,Richard Washington,1977-1982,0,,,
holmeri01,Richaun Holmes,2016-2018,1,,,
frahmri01,Richie Frahm,2004-2008,0,,,
gueriri01,Richie Guerin,1957-1970,0,,,
niemiri01,Richie Niemiera,1949-1950,0,,,
reganri01,Richie Regan,1956-1958,0,,,
adelmri01,Rick Adelman,1969-1975,0,,,
barryri01,Rick Barry,1966-1980,0,,,
brunsri01,Rick Brunson,1998-2006,0,,,
callori01,Rick Calloway,1991,0,,,
carliri01,Rick Carlisle,1985-1990,0,,,
darneri01,Rick Darnell,1976,0,,,
foxri01,Rick Fox,1992-2004,0,,,
hugheri02,Rick Hughes,2000,0,,,
jacksri01,Rick Jackson,-,0,,,
mahorri01,Rick Mahorn,1981-1999,0,,,
mountri01,Rick Mount,1971-1975,0,,,
roberri01,Rick Roberson,1970-1976,0,,,
robeyri01,Rick Robey,1979-1986,0,,,
weitzri01,Rick Weitzman,1968,0,,,
wilsori01,Rick Wilson,1979-1980,0,,,
brownri01,Rickey Brown,1981-1985,0,,,
greenri01,Rickey Green,1978-1992,0,,,
williri01,Rickey Williams,1983,0,,,
winslri01,Rickie Winslow,1988,0,,,
berryri01,Ricky Berry,1989,0,,,
blantri01,Ricky Blanton,1993,0,,,
davisri01,Ricky Davis,1999-2010,0,,,
graceri01,Ricky Grace,1994,0,,,
harriri01,Ricky Harris,-,0,,,
ledori01,Ricky Ledo,2014-2015,0,,,
marshri01,Ricky Marsh,1978,0,,,
piercri01,Ricky Pierce,1983-1998,0,,,
rubiori01,Ricky Rubio,2012-2018,1,,,
sanchri01,Ricky Sanchez,-,0,,,
soberri01,Ricky Sobers,1976-1986,0,,,
wilsori02,Ricky Wilson,1988,0,,,
smitsri01,Rik Smits,1989-2000,0,,,
lochmri01,Riney Lochmann,1968-1970,0,,,
kurzro01,Rob Kurz,2009,0,,,
lockro01,Rob Lock,1989,0,,,
rosero01,Rob Rose,1989,0,,,
williro02,Rob Williams,1983-1984,0,,,
hummero01,Robbie Hummel,2014-2015,0,,,
archiro01,Robert Archibald,2003-2004,0,,,
churcro01,Robert Churchwell,1996,0,,,
covinro01,Robert Covington,2014-2018,1,,,
hahnro01,Robert Hahn,1950,0,,,
hitero01,Robert Hite,2007,0,,,
horryro01,Robert Horry,1993-2008,0,,,
packro01,Robert Pack,1992-2004,0,,,
parisro01,Robert Parish,1977-1997,0,,,
reidro01,Robert Reid,1978-1991,0,,,
sacrero01,Robert Sacre,2013-2016,0,,,
smithro01,Robert Smith,1978-1985,0,,,
swiftro01,Robert Swift,2005-2009,0,,,
traylro01,Robert Traylor,1999-2005,0,,,
upsharo01,Robert Upshaw,-,0,,,
werdaro01,Robert Werdann,1993-1997,0,,,
whalero01,Robert Whaley,2006,0,,,
williro04,Robert Williams,-,0,,,
javtoro01,Robertas Javtokas,-,0,,,
jonesro01,Robin Jones,1977-1978,0,,,
lopezro01,Robin Lopez,2009-2018,1,,,
leero02,Rock Lee,1982,0,,,
derliro01,Rod Derline,1975-1976,0,,,
fostero01,Rod Foster,1984-1986,0,,,
freemro01,Rod Freeman,1974,0,,,
higgiro01,Rod Higgins,1983-1995,0,,,
knowlro01,Rod Knowles,1969,0,,,
stricro02,Rod Strickland,1989-2005,0,,,
thornro01,Rod Thorn,1964-1971,0,,,
mcdonro01,Roderick McDonald,1971-1973,0,,,
kurucro01,Rodions Kurucs,-,0,,,
buforro01,Rodney Buford,2000-2005,0,,,
carnero01,Rodney Carney,2007-2011,0,,,
greenro01,Rodney Green,-,0,,,
hoodro01,Rodney Hood,2015-2018,1,,,
mccraro01,Rodney McCray,1984-1993,0,,,
mcgruro01,Rodney McGruder,2017-2018,1,,,
monroro01,Rodney Monroe,1992,0,,,
purviro01,Rodney Purvis,2018,1,,,
rogerro01,Rodney Rogers,1994-2005,0,,,
stuckro01,Rodney Stuckey,2008-2017,0,,,
whitero02,Rodney White,2002-2005,0,,,
williro03,Rodney Williams,-,0,,,
rhodero01,Rodrick Rhodes,1998-2000,0,,,
beaubro01,Rodrigue Beaubois,2010-2013,0,,,
brownro01,Roger Brown,1968-1975,0,,,
brownro02,Roger Brown,1973-1980,0,,,
burkmro01,Roger Burkman,1982,0,,,
jorgero01,Roger Jorgensen,1947,0,,,
masonro01,Roger Mason,2003-2014,0,,,
pheglro01,Roger Phegley,1979-1984,0,,,
powelro01,Roger Powell,2007,0,,,
schurro01,Roger Schurig,1968,0,,,
stricro01,Roger Strickland,1964,0,,,
ukicro01,Roko Ukic,2009-2010,0,,,
westro01,Roland West,1968,0,,,
blackro01,Rolando Blackman,1982-1994,0,,,
ferrero01,Rolando Ferreira,1989,0,,,
hansro01,Rollen Hans,1954-1955,0,,,
seltzro01,Rollie Seltz,1950,0,,,
osbyro01,Romero Osby,-,0,,,
anderro02,Ron Anderson,-,0,,,
anderro01,Ron Anderson,1985-1994,0,,,
bakerro01,Ron Baker,2017-2018,1,,,
behagro01,Ron Behagen,1974-1980,0,,,
bonharo01,Ron Bonham,1965-1968,0,,,
boonero01,Ron Boone,1969-1981,0,,,
brewero01,Ron Brewer,1979-1986,0,,,
cartero01,Ron Carter,1979-1980,0,,,
cavenro01,Ron Cavenall,1985-1989,0,,,
creviro01,Ron Crevier,1986,0,,,
davisro01,Ron Davis,1977-1982,0,,,
dorsero01,Ron Dorsey,1972,0,,,
feierro01,Ron Feiereisel,1956,0,,,
filipro01,Ron Filipek,1968,0,,,
grandro01,Ron Grandison,1989-1996,0,,,
harpero01,Ron Harper,1987-2001,0,,,
hornro01,Ron Horn,1962-1968,0,,,
howarro01,Ron Howard,-,0,,,
johnsro01,Ron Johnson,1961,0,,,
kingro01,Ron King,1974,0,,,
knighro01,Ron Knight,1971-1972,0,,,
leero01,Ron Lee,1977-1982,0,,,
livinro01,Ron Livingstone,1950-1951,0,,,
mercero01,Ron Mercer,1998-2005,0,,,
moorero01,Ron Moore,1988,0,,,
nelsoro01,Ron Nelson,1971,0,,,
perryro01,Ron Perry,1968-1970,0,,,
reedro01,Ron Reed,1966-1967,0,,,
rileyro01,Ron Riley,1973-1976,0,,,
rowanro01,Ron Rowan,1987,0,,,
sanforo01,Ron Sanford,1972,0,,,
shavlro01,Ron Shavlik,1957-1958,0,,,
sobiero01,Ron Sobie,1957-1960,0,,,
wattsro01,Ron Watts,1966-1967,0,,,
widbyro01,Ron Widby,1968,0,,,
williro01,Ron Williams,1969-1976,0,,,
duprero01,Ronald Dupree,2004-2011,0,,,
franzro01,Ronald Franz,1968-1973,0,,,
kozliro01,Ronald Kozlicki,1968,0,,,
murraro01,Ronald Murray,2003-2010,0,,,
roberro01,Ronald Roberts,-,0,,,
tayloro01,Ronald Taylor,1970-1972,0,,,
thomaro01,Ronald Thomas,1973-1976,0,,,
holliro01,Rondae Hollis-Jefferson,2016-2018,1,,,
brewero02,Ronnie Brewer,2007-2014,0,,,
lestero01,Ronnie Lester,1981-1986,0,,,
macgiro01,Ronnie MacGilvray,1955,0,,,
murphro01,Ronnie Murphy,1988,0,,,
pricero01,Ronnie Price,2006-2017,1,,,
robinro01,Ronnie Robinson,1974-1975,0,,,
valenro01,Ronnie Valentine,1981,0,,,
turiaro01,Ronny Turiaf,2006-2015,0,,,
seikaro01,Rony Seikaly,1989-1999,0,,,
sparrro01,Rory Sparrow,1981-1992,0,,,
whitero01,Rory White,1983-1987,0,,,
smithro02,Roscoe Smith,-,0,,,
mcleoro01,Roshown McLeod,1999-2001,0,,,
garrero01,Rowland Garrett,1973-1977,0,,,
ebronro01,Roy Ebron,1974,0,,,
hamilro01,Roy Hamilton,1980-1981,0,,,
hibbero01,Roy Hibbert,2009-2017,0,,,
hinsoro01,Roy Hinson,1984-1991,0,,,
hurlero01,Roy Hurley,1947,0,,,
marblro01,Roy Marble,1990-1994,0,,,
mcpipro01,Roy McPipe,1975,0,,,
pughro01,Roy Pugh,1949,0,,,
rogerro02,Roy Rogers,1997-2000,0,,,
tarplro01,Roy Tarpley,1987-1995,0,,,
iveyro01,Royal Ivey,2005-2014,0,,,
onealro01,Royce O'Neale,2018,1,,,
whitero03,Royce White,2014,1,,,
boumtru01,Ruben Boumtje-Boumtje,2002-2004,0,,,
garceru01,Ruben Garces,2001,0,,,
nembhru01,Ruben Nembhard,1997,0,,,
patteru01,Ruben Patterson,1999-2008,0,,,
wolkoru01,Ruben Wolkowyski,2001-2003,0,,,
russeru01,Rubin Russell,1968,0,,,
fernaru01,Rudy Fernandez,2009-2012,0,,,
gayru01,Rudy Gay,2007-2018,1,,,
goberru01,Rudy Gobert,2014-2018,1,,,
hackeru01,Rudy Hackett,1976-1977,0,,,
larusru01,Rudy LaRusso,1960-1969,0,,,
macklru01,Rudy Macklin,1982-1984,0,,,
tomjaru01,Rudy Tomjanovich,1971-1981,0,,,
whiteru01,Rudy White,1976-1981,0,,,
robinru01,Rumeal Robinson,1991-1997,0,,,
leeru01,Russ Lee,1973-1975,0,,,
schoeru01,Russ Schoene,1983-1989,0,,,
smithru01,Russ Smith,2015-2016,0,,,
critcru01,Russell Critchfield,1969,0,,,
crossru01,Russell Cross,1984,0,,,
westbru01,Russell Westbrook,2009-2018,1,,,
larueru01,Rusty LaRue,1998-2004,0,,,
anderry01,Ryan Anderson,2009-2018,1,,,
arcidry01,Ryan Arcidiacono,2018,1,,,
boatrry01,Ryan Boatright,-,0,,,
bowenry01,Ryan Bowen,2000-2010,0,,,
broekry01,Ryan Broekhoff,-,0,,,
evansry01,Ryan Evans,-,0,,,
gomesry01,Ryan Gomes,2006-2014,0,,,
holliry01,Ryan Hollins,2007-2016,0,,,
humphry01,Ryan Humphrey,2003-2005,0,,,
kellyry01,Ryan Kelly,2014-2017,1,,,
lorthry01,Ryan Lorthridge,1995,0,,,
reidry01,Ryan Reid,2012,0,,,
richary01,Ryan Richards,-,0,,,
roberry01,Ryan Robertson,2000,0,,,
stackry01,Ryan Stack,1999-2000,0,,,
thompry01,Ryan Thompson,-,0,,,
mejrisa01,Salah Mejri,2016-2018,1,,,
stoudsa01,Salim Stoudamire,2006-2008,0,,,
bowiesa01,Sam Bowie,1985-1995,0,,,
cashsa01,Sam Cash,1973,0,,,
cassesa01,Sam Cassell,1994-2008,0,,,
dekkesa01,Sam Dekker,2016-2018,1,,,
jacobsa01,Sam Jacobson,1999-2001,0,,,
jonessa01,Sam Jones,1958-1969,0,,,
laceysa01,Sam Lacey,1971-1983,0,,,
macksa01,Sam Mack,1993-2002,0,,,
mitchsa01,Sam Mitchell,1990-2002,0,,,
pellosa01,Sam Pellom,1980-1983,0,,,
perkisa01,Sam Perkins,1985-2001,0,,,
ranzisa01,Sam Ranzino,1952,0,,,
sibersa01,Sam Sibert,1973,0,,,
smithsa01,Sam Smith,1968-1971,0,,,
smithsa02,Sam Smith,1979-1980,0,,,
stithsa01,Sam Stith,1962,0,,,
thompsa01,Sam Thompson,-,0,,,
vincesa01,Sam Vincent,1986-1992,0,,,
willisa02,Sam Williams,1982-1985,0,,,
willisa01,Sam Williams,1969-1970,0,,,
worthsa01,Sam Worthen,1981-1982,0,,,
youngsa01,Sam Young,2010-2013,0,,,
walkesa01,Samaki Walker,1997-2006,0,,,
samuesa01,Samardo Samuels,2011-2013,0,,,
cartesa01,Sampson Carter,-,0,,,
dalemsa01,Samuel Dalembert,2002-2015,0,,,
littlsa01,Samuel Little,1970,0,,,
robinsa01,Samuel Robinson,1971-1972,0,,,
wattssa01,Samuel Watts,1971,0,,,
becirsa01,Sani Becirovic,-,0,,,
jasiksa01,Sarunas Jasikevicius,2006-2007,0,,,
marcisa01,Sarunas Marciulionis,1990-1997,0,,,
danilsa01,Sasha Danilovic,1996-1997,0,,,
kaunsa01,Sasha Kaun,2016,0,,,
pavloal01,Sasha Pavlovic,2004-2013,0,,,
vujacsa01,Sasha Vujacic,2005-2017,1,,,
singhsa01,Satnam Singh,-,0,,,
mariasa01,Saul Mariaschin,1948,0,,,
jardisc01,Scoop Jardine,-,0,,,
mccrasc01,Scooter McCray,1984-1987,0,,,
pollasc01,Scot Pollard,1998-2008,0,,,
brooksc01,Scott Brooks,1989-1998,0,,,
burresc01,Scott Burrell,1994-2001,0,,,
englisc01,Scott English,1973-1975,0,,,
haffnsc01,Scott Haffner,1990-1991,0,,,
haskisc01,Scott Haskin,1994,0,,,
hastisc01,Scott Hastings,1983-1993,0,,,
lloydsc01,Scott Lloyd,1977-1983,0,,,
machasc01,Scott Machado,2013,0,,,
maysc01,Scott May,1977-1983,0,,,
meentsc01,Scott Meents,1990-1991,0,,,
padgesc01,Scott Padgett,2000-2007,0,,,
rothsc01,Scott Roth,1988-1990,0,,,
simssc01,Scott Sims,1978,0,,,
skilesc01,Scott Skiles,1987-1996,0,,,
suggssc01,Scott Suggs,-,0,,,
wedmasc01,Scott Wedman,1975-1987,0,,,
willisc01,Scott Williams,1991-2005,0,,,
woodsc01,Scott Wood,-,0,,,
pippesc01,Scottie Pippen,1988-2004,0,,,
wilbesc01,Scottie Wilbekin,-,0,,,
hopsosc01,Scotty Hopson,2014-2018,1,,,
colsose01,Sean Colson,2001,0,,,
elliose01,Sean Elliott,1990-2001,0,,,
greense01,Sean Green,1992-1994,0,,,
higgise01,Sean Higgins,1991-1998,0,,,
kilpase01,Sean Kilpatrick,2015-2018,1,,,
lamplse01,Sean Lampley,2003-2004,0,,,
marksse01,Sean Marks,1999-2011,0,,,
mayse01,Sean May,2006-2010,0,,,
rooksse01,Sean Rooks,1993-2004,0,,,
singlse01,Sean Singletary,2009,0,,,
willise01,Sean Williams,2008-2012,0,,,
telfase01,Sebastian Telfair,2005-2015,0,,,
threase01,Sedale Threatt,1984-1997,0,,,
toneyse01,Sedric Toney,1986-1994,0,,,
chrisse01,Semaj Christon,2017,1,,,
ojelese01,Semi Ojeleye,2018,1,,,
erdense01,Semih Erden,2011-2012,0,,,
ibakase01,Serge Ibaka,2010-2018,1,,,
bazarse01,Sergei Bazarevich,1995,0,,,
karause01,Sergei Karaulov,-,0,,,
lishcse01,Sergei Lishouk,-,0,,,
moniase01,Sergei Monia,2006,0,,,
karasse01,Sergey Karasev,2014-2016,0,,,
llullse01,Sergio Llull,-,0,,,
rodrise01,Sergio Rodriguez,2007-2017,1,,,
gladyse01,Sergiy Gladyr,-,0,,,
curryse01,Seth Curry,2014-2017,1,,,
muhamsh01,Shabazz Muhammad,2014-2018,1,,,
napiesh01,Shabazz Napier,2015-2018,1,,,
gilgesh01,Shai Gilgeous-Alexander,-,0,,,
miltosh01,Shake Milton,-,0,,,
halimsh01,Shaler Halimon,1969-1973,0,,,
willish01,Shammond Williams,1999-2007,0,,,
andersh01,Shandon Anderson,1997-2006,0,,,
battish01,Shane Battier,2002-2014,0,,,
edwarsh01,Shane Edwards,2014,0,,,
healsh01,Shane Heal,1997-2004,0,,,
larkish01,Shane Larkin,2014-2018,1,,,
lawalsh01,Shane Lawal,-,0,,,
brownsh01,Shannon Brown,2007-2015,0,,,
scottsh02,Shannon Scott,-,0,,,
harrish01,Shaquille Harrison,2018,1,,,
onealsh01,Shaquille O'Neal,1993-2011,0,,,
abdursh01,Shareef Abdur-Rahim,1997-2008,0,,,
wrighsh01,Sharone Wright,1995-1998,0,,,
fordsh02,Sharrod Ford,2006,0,,,
livinsh01,Shaun Livingston,2005-2018,1,,,
randosh01,Shavlik Randolph,2006-2015,0,,,
bradlsh01,Shawn Bradley,1994-2005,0,,,
dawsosh01,Shawn Dawson,-,0,,,
jonessh02,Shawn Jones,-,0,,,
kempsh01,Shawn Kemp,1990-2003,0,,,
longsh01,Shawn Long,2017,1,,,
mariosh01,Shawn Marion,2000-2015,0,,,
respesh01,Shawn Respert,1996-1999,0,,,
willish03,Shawne Williams,2007-2015,0,,,
scottsh01,Shawnelle Scott,1997-2002,0,,,
whittsh01,Shayne Whittington,2015-2016,0,,,
sealssh01,Shea Seals,1998,0,,,
willish02,Shelden Williams,2007-2012,0,,,
mcclesh01,Sheldon Mac,2017,1,,,
mcmilsh01,Shellie McMillon,1959-1962,0,,,
